[2018-08-21 17:27:22.064] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 17:27:22.065] [setup] [info] Vertex Shader [../resources/shader/vertex_shader.glsl] Compile finished.
[2018-08-21 17:27:22.066] [setup] [info] Fragment Shader [../resources/shader/fragment_shader.glsl] Compile finished.
[2018-08-21 17:27:22.067] [setup] [info] Program Linking finished.
[2018-08-21 17:27:22.067] [setup] [info] Linking Program Success.
[2018-08-21 17:27:23.700] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glapp.cpp ( 152 )

[2018-08-21 17:28:18.317] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 17:28:18.375] [setup] [info] Vertex Shader [../resources/shader/vertex_shader.glsl] Compile finished.
[2018-08-21 17:28:18.376] [setup] [info] Fragment Shader [../resources/shader/fragment_shader.glsl] Compile finished.
[2018-08-21 17:28:18.413] [setup] [info] Program Linking finished.
[2018-08-21 17:28:18.413] [setup] [info] Linking Program Success.
[2018-08-21 17:28:19.167] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glapp.cpp ( 152 )

[2018-08-21 17:31:47.112] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 17:31:47.113] [setup] [info] Vertex Shader [../resources/shader/vertex_shader.glsl] Compile finished.
[2018-08-21 17:31:47.114] [setup] [info] Fragment Shader [../resources/shader/fragment_shader.glsl] Compile finished.
[2018-08-21 17:31:47.114] [setup] [info] Program Linking finished.
[2018-08-21 17:31:47.115] [setup] [info] Linking Program Success.
[2018-08-21 17:31:49.570] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glapp.cpp ( 152 )

[2018-08-21 17:32:09.038] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 17:32:09.039] [setup] [info] Vertex Shader [../resources/shader/vertex_shader.glsl] Compile finished.
[2018-08-21 17:32:09.039] [setup] [info] Fragment Shader [../resources/shader/fragment_shader.glsl] Compile finished.
[2018-08-21 17:32:09.041] [setup] [info] Program Linking finished.
[2018-08-21 17:32:09.042] [setup] [info] Linking Program Success.
[2018-08-21 17:32:12.837] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glapp.cpp ( 152 )

[2018-08-21 18:07:55.168] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 18:07:55.169] [setup] [info] Vertex Shader [../resources/shader/vertex_shader.glsl] Compile finished.
[2018-08-21 18:07:55.185] [setup] [info] Fragment Shader [../resources/shader/fragment_shader.glsl] Compile finished.
[2018-08-21 18:07:55.186] [setup] [info] Program Linking finished.
[2018-08-21 18:07:55.187] [setup] [info] Linking Program Success.
[2018-08-21 18:07:59.169] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glapp.cpp ( 155 )

[2018-08-21 18:08:22.321] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 18:08:22.323] [setup] [info] Vertex Shader [../resources/shader/vertex_shader.glsl] Compile finished.
[2018-08-21 18:08:22.324] [setup] [info] Fragment Shader [../resources/shader/fragment_shader.glsl] Compile finished.
[2018-08-21 18:08:22.325] [setup] [info] Program Linking finished.
[2018-08-21 18:08:22.326] [setup] [info] Linking Program Success.
[2018-08-21 18:08:25.986] [setup] [debug] NO ERROR at c:\users\user\desktop\github\procedural-terrain-estimator\renderer\terrainrenderer\glapp.cpp ( 155 )

[2018-08-21 18:12:12.048] [setup] [info] Vendor : NVIDIA Corporation, Renderer : GeForce GTX 1060/PCIe/SSE2
[2018-08-21 18:12:12.052] [setup] [critical] Program Link Failed. info log :
[2018-08-21 18:12:48.090] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.090] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.093] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.106] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.107] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.108] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.123] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.123] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.124] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.139] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.140] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.142] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.156] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.157] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.157] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.173] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.174] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.174] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.190] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.190] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.192] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.206] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.207] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.207] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.223] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.223] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.224] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.240] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.240] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.242] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.256] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.257] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.258] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.273] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.274] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.274] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.290] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.290] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.291] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.306] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.307] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.309] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.323] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.324] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.324] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.339] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.340] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.341] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.356] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.357] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.359] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.373] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.373] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.374] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.390] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.390] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.391] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.406] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.407] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.409] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.423] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.424] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.424] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.440] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.440] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.441] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.456] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.457] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.458] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.473] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.474] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.474] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.490] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.490] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.491] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.506] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.507] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.508] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.523] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.523] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.524] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.539] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.540] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.541] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.556] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.557] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.558] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.573] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.574] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.575] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.589] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.590] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.591] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.606] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.607] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.607] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.623] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.624] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.624] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.640] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.640] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.641] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.656] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:12:48.657] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:12:48.657] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:12:48.673] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:02.963] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:02.965] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:02.971] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:02.972] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:02.972] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:02.973] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:02.974] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:02.974] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:02.990] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:02.991] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:02.994] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.006] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.007] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.009] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.023] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.024] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.027] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.040] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.041] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.043] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.057] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.057] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.058] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.073] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.074] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.075] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.090] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.091] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.092] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.106] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.107] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.108] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.123] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.124] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.127] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.140] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.141] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.142] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.156] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.157] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.159] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.173] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.174] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.175] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.190] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.191] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.192] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.206] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.207] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.208] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.223] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.224] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.225] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.240] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.241] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.242] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.256] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.257] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.260] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.273] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.274] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.277] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.290] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.291] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.292] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.307] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.307] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.308] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.323] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.324] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.326] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.340] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.340] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.342] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.357] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.357] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.358] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.373] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.374] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.374] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.390] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.391] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.392] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.406] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.407] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.410] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.423] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.424] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.425] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.440] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.441] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.441] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.456] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.457] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.459] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.473] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.474] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.475] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.490] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.491] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.492] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.506] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.507] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.508] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.523] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.523] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.525] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.540] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.541] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.542] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.556] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.557] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.561] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.573] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.574] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.575] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.590] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.591] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.592] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.606] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.607] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.608] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.623] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.624] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.625] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.640] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.641] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.642] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.656] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.657] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.660] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.673] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.674] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.675] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.690] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.691] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.692] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.706] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.707] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.708] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.723] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.724] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.724] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.740] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.740] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.741] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.757] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.757] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.759] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.773] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.774] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.777] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.790] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.790] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.791] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.806] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.807] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.808] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.823] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.824] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.824] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.840] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.840] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.841] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.856] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.857] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.860] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.873] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.874] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.875] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.890] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.891] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.892] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.906] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.907] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.909] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.923] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.924] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.925] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.940] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.941] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.943] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.956] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.957] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.959] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.973] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.974] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.975] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:03.990] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:03.991] [setup] [critical] Undefined Uniform Variable Name : view
[2018-08-21 18:13:03.993] [setup] [critical] Undefined Uniform Variable Name : project
[2018-08-21 18:13:04.006] [setup] [critical] Undefined Uniform Variable Name : model
[2018-08-21 18:13:04.007] [setup] [critical] Undefined Uniform Variable Name : view
